pais_id,pais,año,mes,ccp_origen,producto_origen,ccp_destino,producto_destino,uni_med_id,uni_med,cantidad_por_millon
32,Argentina,2009,5,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.25
32,Argentina,2009,5,2211,Leche cruda,22110,Leche chocolatada,l,Litros,13.05
32,Argentina,2009,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,102.55
32,Argentina,2009,5,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,26.98
32,Argentina,2009,5,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,42.66
32,Argentina,2009,5,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,150.52
32,Argentina,2009,5,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,143.36
32,Argentina,2009,5,2211,Leche cruda,22241,Manteca,l,Litros,31.33
32,Argentina,2009,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.24
32,Argentina,2009,5,2211,Leche cruda,22222,Leche condensada,l,Litros,0.71
32,Argentina,2009,5,2211,Leche cruda,22230,Yogur ,l,Litros,26.69
32,Argentina,2009,5,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.54
32,Argentina,2009,6,2211,Leche cruda,2211,Leche informal,l,Litros,66.66
32,Argentina,2009,6,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,75.95
32,Argentina,2009,6,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,29.3
32,Argentina,2009,6,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.5
32,Argentina,2009,6,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,30.83
32,Argentina,2009,6,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,17.94
32,Argentina,2009,6,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.6
32,Argentina,2009,6,2211,Leche cruda,22110,Leche chocolatada,l,Litros,2.56
32,Argentina,2009,6,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,94.21
32,Argentina,2009,6,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,22.7
32,Argentina,2009,6,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,43.15
32,Argentina,2009,6,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,151.73
32,Argentina,2009,6,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,146.42
32,Argentina,2009,6,2211,Leche cruda,22241,Manteca,l,Litros,24
32,Argentina,2009,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,21.22
32,Argentina,2009,6,2211,Leche cruda,22222,Leche condensada,l,Litros,1.07
32,Argentina,2009,6,2211,Leche cruda,22230,Yogur ,l,Litros,23.85
32,Argentina,2009,6,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.58
32,Argentina,2009,7,2211,Leche cruda,2211,Leche informal,l,Litros,60.85
32,Argentina,2009,7,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,73.91
32,Argentina,2009,7,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,28.6
32,Argentina,2009,7,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.5
32,Argentina,2009,7,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,21.89
32,Argentina,2009,7,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,14.44
32,Argentina,2009,7,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,1.7
32,Argentina,2009,7,2211,Leche cruda,22110,Leche chocolatada,l,Litros,3.3
32,Argentina,2009,7,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,104.05
32,Argentina,2009,7,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,20.1
32,Argentina,2009,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,43.8
32,Argentina,2009,7,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,165.6
32,Argentina,2009,7,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,145.75
32,Argentina,2009,7,2211,Leche cruda,22241,Manteca,l,Litros,45.24
32,Argentina,2009,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.51
32,Argentina,2009,7,2211,Leche cruda,22222,Leche condensada,l,Litros,1.38
32,Argentina,2009,7,2211,Leche cruda,22230,Yogur ,l,Litros,27.1
32,Argentina,2009,7,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,4.05
32,Argentina,2009,8,2211,Leche cruda,2211,Leche informal,l,Litros,63.22
32,Argentina,2009,8,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,73.13
32,Argentina,2009,8,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,28.54
32,Argentina,2009,8,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.52
32,Argentina,2009,8,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,27.84
32,Argentina,2009,8,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,14.58
32,Argentina,2009,8,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,1.93
32,Argentina,2009,8,2211,Leche cruda,22110,Leche chocolatada,l,Litros,4.91
32,Argentina,2009,8,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,105.42
32,Argentina,2009,8,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,30.96
32,Argentina,2009,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,45.65
32,Argentina,2009,8,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,154.6
32,Argentina,2009,8,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,145.15
32,Argentina,2009,8,2211,Leche cruda,22241,Manteca,l,Litros,81.8
32,Argentina,2009,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.77
32,Argentina,2009,8,2211,Leche cruda,22222,Leche condensada,l,Litros,1.35
32,Argentina,2009,8,2211,Leche cruda,22230,Yogur ,l,Litros,29.5
32,Argentina,2009,8,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,4.13
32,Argentina,2009,9,2211,Leche cruda,2211,Leche informal,l,Litros,60.63
32,Argentina,2009,9,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,72.29
32,Argentina,2009,9,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,28.84
32,Argentina,2009,9,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.5
32,Argentina,2009,9,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,24.3
32,Argentina,2009,9,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,14.93
32,Argentina,2009,9,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.71
32,Argentina,2009,9,2211,Leche cruda,22110,Leche chocolatada,l,Litros,5.9
32,Argentina,2009,9,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,122.18
32,Argentina,2009,9,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,44.83
32,Argentina,2009,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,60.54
32,Argentina,2009,9,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,158.26
32,Argentina,2009,9,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,137.52
32,Argentina,2009,9,2211,Leche cruda,22241,Manteca,l,Litros,88.36
32,Argentina,2009,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.58
32,Argentina,2009,9,2211,Leche cruda,22222,Leche condensada,l,Litros,0.96
32,Argentina,2009,9,2211,Leche cruda,22230,Yogur ,l,Litros,35.76
32,Argentina,2009,9,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,4.05
32,Argentina,2009,10,2211,Leche cruda,2211,Leche informal,l,Litros,63.83
32,Argentina,2009,10,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,73.32
32,Argentina,2009,10,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,28.91
32,Argentina,2009,10,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.52
32,Argentina,2009,10,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,27.75
32,Argentina,2009,10,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,16.7
32,Argentina,2009,10,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.12
32,Argentina,2009,10,2211,Leche cruda,22110,Leche chocolatada,l,Litros,5.07
32,Argentina,2009,10,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,158.71
32,Argentina,2009,10,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,48.65
32,Argentina,2009,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,57.65
32,Argentina,2009,10,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,174.34
32,Argentina,2009,10,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,141.82
32,Argentina,2009,10,2211,Leche cruda,22241,Manteca,l,Litros,97.33
32,Argentina,2009,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.93
32,Argentina,2009,10,2211,Leche cruda,22222,Leche condensada,l,Litros,1.23
32,Argentina,2009,10,2211,Leche cruda,22230,Yogur ,l,Litros,34.73
32,Argentina,2009,10,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.78
32,Argentina,2009,11,2211,Leche cruda,2211,Leche informal,l,Litros,61.36
32,Argentina,2009,11,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,72.78
32,Argentina,2009,11,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,27.67
32,Argentina,2009,11,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.19
32,Argentina,2009,11,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,25.19
32,Argentina,2009,11,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,14.38
32,Argentina,2009,11,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.4
32,Argentina,2009,11,2211,Leche cruda,22110,Leche chocolatada,l,Litros,7.21
32,Argentina,2009,11,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,142.77
32,Argentina,2009,11,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,52.1
32,Argentina,2009,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,70.29
32,Argentina,2009,11,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,159.57
32,Argentina,2009,11,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,133.53
32,Argentina,2009,11,2211,Leche cruda,22241,Manteca,l,Litros,101.18
32,Argentina,2009,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.1
32,Argentina,2009,11,2211,Leche cruda,22222,Leche condensada,l,Litros,1.18
32,Argentina,2009,11,2211,Leche cruda,22230,Yogur ,l,Litros,40.19
32,Argentina,2009,11,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.58
32,Argentina,2009,12,2211,Leche cruda,2211,Leche informal,l,Litros,60.37
32,Argentina,2009,12,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,69.37
32,Argentina,2009,12,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,27.76
32,Argentina,2009,12,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.37
32,Argentina,2009,12,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,25.63
32,Argentina,2009,12,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,15.32
32,Argentina,2009,12,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.22
32,Argentina,2009,12,2211,Leche cruda,22110,Leche chocolatada,l,Litros,8.14
32,Argentina,2009,12,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,138.66
32,Argentina,2009,12,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,49.09
32,Argentina,2009,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,76.39
32,Argentina,2009,12,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,179.1
32,Argentina,2009,12,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,134.48
32,Argentina,2009,12,2211,Leche cruda,22241,Manteca,l,Litros,105.95
32,Argentina,2009,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.32
32,Argentina,2009,12,2211,Leche cruda,22222,Leche condensada,l,Litros,0.82
32,Argentina,2009,12,2211,Leche cruda,22230,Yogur ,l,Litros,38.29
32,Argentina,2009,12,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.38
32,Argentina,2010,1,2211,Leche cruda,2211,Leche informal,l,Litros,59.03
32,Argentina,2010,1,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,65.33
32,Argentina,2010,1,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,24.57
32,Argentina,2010,1,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.18
32,Argentina,2010,1,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,28.69
32,Argentina,2010,1,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,16.77
32,Argentina,2010,1,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.5
32,Argentina,2010,1,2211,Leche cruda,22110,Leche chocolatada,l,Litros,7.49
32,Argentina,2010,1,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,110.59
32,Argentina,2010,1,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,29.43
32,Argentina,2010,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,90.79
32,Argentina,2010,1,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,162.57
32,Argentina,2010,1,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,116.48
32,Argentina,2010,1,2211,Leche cruda,22241,Manteca,l,Litros,71.91
32,Argentina,2010,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.52
32,Argentina,2010,1,2211,Leche cruda,22222,Leche condensada,l,Litros,0.79
32,Argentina,2010,1,2211,Leche cruda,22230,Yogur ,l,Litros,40.46
32,Argentina,2010,1,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.37
32,Argentina,2010,2,2211,Leche cruda,2211,Leche informal,l,Litros,56.24
32,Argentina,2010,2,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,69.56
32,Argentina,2010,2,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,24.63
32,Argentina,2010,2,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.36
32,Argentina,2010,2,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,21.89
32,Argentina,2010,2,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,12.49
32,Argentina,2010,2,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.25
32,Argentina,2010,2,2211,Leche cruda,22110,Leche chocolatada,l,Litros,7.46
32,Argentina,2010,2,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,67.68
32,Argentina,2010,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,20.11
32,Argentina,2010,2,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,53.52
32,Argentina,2010,2,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,138.45
32,Argentina,2010,2,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,123.44
32,Argentina,2010,2,2211,Leche cruda,22241,Manteca,l,Litros,49.2
32,Argentina,2010,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.48
32,Argentina,2010,2,2211,Leche cruda,22222,Leche condensada,l,Litros,0.91
32,Argentina,2010,2,2211,Leche cruda,22230,Yogur ,l,Litros,38.41
32,Argentina,2010,2,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.32
32,Argentina,2010,3,2211,Leche cruda,2211,Leche informal,l,Litros,66.78
32,Argentina,2010,3,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,76.59
32,Argentina,2010,3,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,29.23
32,Argentina,2010,3,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.43
32,Argentina,2010,3,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,27.99
32,Argentina,2010,3,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,14.87
32,Argentina,2010,3,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.95
32,Argentina,2010,3,2211,Leche cruda,22110,Leche chocolatada,l,Litros,9.44
32,Argentina,2010,3,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,61.25
32,Argentina,2010,3,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,16.27
32,Argentina,2010,3,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.68
32,Argentina,2010,3,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,146.31
32,Argentina,2010,3,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,160.5
32,Argentina,2010,3,2211,Leche cruda,22241,Manteca,l,Litros,11.61
32,Argentina,2010,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,20.91
32,Argentina,2010,3,2211,Leche cruda,22222,Leche condensada,l,Litros,1.21
32,Argentina,2010,3,2211,Leche cruda,22230,Yogur ,l,Litros,32.26
32,Argentina,2010,3,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.24
32,Argentina,2010,4,2211,Leche cruda,2211,Leche informal,l,Litros,65.83
32,Argentina,2010,4,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,75
32,Argentina,2010,4,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,29.35
32,Argentina,2010,4,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.32
32,Argentina,2010,4,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,24.66
32,Argentina,2010,4,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,13.91
32,Argentina,2010,4,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.13
32,Argentina,2010,4,2211,Leche cruda,22110,Leche chocolatada,l,Litros,12.3
32,Argentina,2010,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,74.79
32,Argentina,2010,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,15.75
32,Argentina,2010,4,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,65.88
32,Argentina,2010,4,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,130.59
32,Argentina,2010,4,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,141.72
32,Argentina,2010,4,2211,Leche cruda,22241,Manteca,l,Litros,18.41
32,Argentina,2010,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.71
32,Argentina,2010,4,2211,Leche cruda,22222,Leche condensada,l,Litros,0.8
32,Argentina,2010,4,2211,Leche cruda,22230,Yogur ,l,Litros,29.18
32,Argentina,2010,4,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.37
32,Argentina,2010,5,2211,Leche cruda,2211,Leche informal,l,Litros,72.24
32,Argentina,2010,5,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,70.76
32,Argentina,2010,5,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,28.68
32,Argentina,2010,5,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.43
32,Argentina,2010,5,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,35.76
32,Argentina,2010,5,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,17.97
32,Argentina,2010,5,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.99
32,Argentina,2010,5,2211,Leche cruda,22110,Leche chocolatada,l,Litros,14.77
32,Argentina,2010,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,96.32
32,Argentina,2010,5,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,26.95
32,Argentina,2010,5,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,80.21
32,Argentina,2010,5,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,135.38
32,Argentina,2010,5,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,146.18
32,Argentina,2010,5,2211,Leche cruda,22241,Manteca,l,Litros,0.88
32,Argentina,2010,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.52
32,Argentina,2010,5,2211,Leche cruda,22222,Leche condensada,l,Litros,1.11
32,Argentina,2010,5,2211,Leche cruda,22230,Yogur ,l,Litros,25.02
32,Argentina,2010,5,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.25
32,Argentina,2010,6,2211,Leche cruda,2211,Leche informal,l,Litros,67.55
32,Argentina,2010,6,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,75.03
32,Argentina,2010,6,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,31.01
32,Argentina,2010,6,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.47
32,Argentina,2010,6,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,30.09
32,Argentina,2010,6,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,17.24
32,Argentina,2010,6,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,3.13
32,Argentina,2010,6,2211,Leche cruda,22110,Leche chocolatada,l,Litros,3.25
32,Argentina,2010,6,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,112.16
32,Argentina,2010,6,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,38.39
32,Argentina,2010,6,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,91.76
32,Argentina,2010,6,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,130.06
32,Argentina,2010,6,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,141.99
32,Argentina,2010,6,2211,Leche cruda,22241,Manteca,l,Litros,4.66
32,Argentina,2010,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,21.12
32,Argentina,2010,6,2211,Leche cruda,22222,Leche condensada,l,Litros,1.03
32,Argentina,2010,6,2211,Leche cruda,22230,Yogur ,l,Litros,24.21
32,Argentina,2010,6,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.21
32,Argentina,2010,7,2211,Leche cruda,2211,Leche informal,l,Litros,59.62
32,Argentina,2010,7,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,72.58
32,Argentina,2010,7,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,30.49
32,Argentina,2010,7,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.31
32,Argentina,2010,7,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,21.9
32,Argentina,2010,7,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,12.68
32,Argentina,2010,7,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,1.31
32,Argentina,2010,7,2211,Leche cruda,22110,Leche chocolatada,l,Litros,3.54
32,Argentina,2010,7,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,127.47
32,Argentina,2010,7,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,57.33
32,Argentina,2010,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,77.81
32,Argentina,2010,7,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,155.72
32,Argentina,2010,7,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,138.54
32,Argentina,2010,7,2211,Leche cruda,22241,Manteca,l,Litros,58.07
32,Argentina,2010,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,20.03
32,Argentina,2010,7,2211,Leche cruda,22222,Leche condensada,l,Litros,1.38
32,Argentina,2010,7,2211,Leche cruda,22230,Yogur ,l,Litros,24.34
32,Argentina,2010,7,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.15
32,Argentina,2010,8,2211,Leche cruda,2211,Leche informal,l,Litros,63.18
32,Argentina,2010,8,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,75.03
32,Argentina,2010,8,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,30.05
32,Argentina,2010,8,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.45
32,Argentina,2010,8,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,24.86
32,Argentina,2010,8,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,13.21
32,Argentina,2010,8,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.53
32,Argentina,2010,8,2211,Leche cruda,22110,Leche chocolatada,l,Litros,6.68
32,Argentina,2010,8,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,158.06
32,Argentina,2010,8,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,34.84
32,Argentina,2010,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,73.15
32,Argentina,2010,8,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,151.46
32,Argentina,2010,8,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,136.83
32,Argentina,2010,8,2211,Leche cruda,22241,Manteca,l,Litros,91.11
32,Argentina,2010,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,20.2
32,Argentina,2010,8,2211,Leche cruda,22222,Leche condensada,l,Litros,1.5
32,Argentina,2010,8,2211,Leche cruda,22230,Yogur ,l,Litros,25.63
32,Argentina,2010,8,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.33
32,Argentina,2010,9,2211,Leche cruda,2211,Leche informal,l,Litros,61.85
32,Argentina,2010,9,2211,Leche cruda,22110,Leche pasteurizada entera,l,Litros,72.64
32,Argentina,2010,9,2211,Leche cruda,22110,Leche pasteurizada semidescremada,l,Litros,29.89
32,Argentina,2010,9,2211,Leche cruda,22110,Leche pasteurizada descremada,l,Litros,0.49
32,Argentina,2010,9,2211,Leche cruda,22110,Leche esterilizada entera,l,Litros,23.07
32,Argentina,2010,9,2211,Leche cruda,22110,Leche esterilizada semidescremada,l,Litros,14.25
32,Argentina,2010,9,2211,Leche cruda,22110,Leche esterilizada descremada,l,Litros,2.57
32,Argentina,2010,9,2211,Leche cruda,22110,Leche chocolatada,l,Litros,8.14
32,Argentina,2010,9,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,176.4
32,Argentina,2010,9,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,44.04
32,Argentina,2010,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,78.36
32,Argentina,2010,9,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,152.87
32,Argentina,2010,9,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,109.19
32,Argentina,2010,9,2211,Leche cruda,22241,Manteca,l,Litros,102.31
32,Argentina,2010,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.9
32,Argentina,2010,9,2211,Leche cruda,22222,Leche condensada,l,Litros,1.3
32,Argentina,2010,9,2211,Leche cruda,22230,Yogur ,l,Litros,35.15
32,Argentina,2010,9,2211,Leche cruda,22290,Postres lacteos y flanes,l,Litros,3.21
